profileUrl,comment,likeCount,replyCount,username,commentDate,commentId,ownerId,profilePictureUrl,isReply,timestamp,query,error
https://www.instagram.com/thespeechlesswrites,@emaantousif  krun Dua phir?😮,0,0,thespeechlesswrites,2021-07-08T00:42:52.000Z,1.79152E+16,27885265068,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/123929986_714834399140063_8673178855091112226_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=RbiJ8E6t078AX8NntcD&tn=9hblQtT8P0mMjutr&edm=AABBvjUBAAAA&ccb=7-4&oh=bb75f38da0e4ea59297d4d03d5eda7b1&oe=60F5EA75&_nc_sid=83d603,FALSE,2021-07-13T21:21:47.132Z,https://www.instagram.com/p/CQ_d2JSoaDu/,
https://www.instagram.com/rimzajabeen,@malaikaa_2 thank god you’re fine now,0,0,rimzajabeen,2021-07-06T22:10:42.000Z,1.78846E+16,1584936119,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/201209964_1489247694749066_3361157687244410487_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=Ht3rUajWk4sAX9Lk75l&edm=AABBvjUBAAAA&ccb=7-4&oh=d2a6467e72ac8829ce2615b91dccc11b&oe=60F490E6&_nc_sid=83d603,FALSE,2021-07-13T21:21:47.132Z,https://www.instagram.com/p/CQ_d2JSoaDu/,
https://www.instagram.com/sherboy1234,Dm @marvin_tamale for shoutout,0,0,sherboy1234,2021-06-30T13:40:17.000Z,1.7894E+16,32239143745,https://scontent.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent.cdninstagram.com&_nc_ohc=jEOOxTifyqcAX_ENUsC&edm=ADhqoCcAAAAA&ccb=7-4&oh=b7306ade273a8d13a26d87baa772e406&oe=60F4374F&_nc_sid=9e25fe&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4,FALSE,2021-07-13T21:21:49.547Z,https://www.instagram.com/p/CQvw6xbpq3z/,
https://www.instagram.com/vasil.sinani.90,Angela Merkel has gathered all the ignorant idiots and Mafiosi and is leading this Europe that has sunk it and is sinking it for days 👈😒😒👌👏👏👏🙈,0,0,vasil.sinani.90,2021-06-30T14:49:53.000Z,1.79222E+16,15912843823,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/138943221_730789530881817_6652153589094503088_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=8ab5EcCXZsoAX9y_zN7&edm=AABBvjUBAAAA&ccb=7-4&oh=01385f5a544c620c81d46554e71297de&oe=60F43D8C&_nc_sid=83d603,FALSE,2021-07-13T21:21:49.547Z,https://www.instagram.com/p/CQvw6xbpq3z/,
,,,,,,,,,,2021-07-13T21:21:51.197Z,https://www.instagram.com/p/CQ5Lbi_Bqck/,No comments found
https://www.instagram.com/rish.ikumar509,Luv u bro,0,0,rish.ikumar509,2021-07-10T03:46:30.000Z,1.79031E+16,48725234526,https://instagram.fiev6-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fiev6-1.fna.fbcdn.net&_nc_ohc=jEOOxTifyqcAX8xzP26&edm=AJ9x6zYBAAAA&ccb=7-4&oh=66e80be1b31f8a60b85f65ddcbeef655&oe=60F4374F&_nc_sid=cff2a4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4,FALSE,2021-07-13T21:21:52.386Z,https://www.instagram.com/p/CRGYL21s7Wt/,
https://www.instagram.com/leelakrishna_reddy,@abhay_joshi1285 😂😂,0,1,leelakrishna_reddy,2021-07-12T15:26:12.000Z,1.82375E+16,5726561461,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/212695316_324433866044821_3454793390727089628_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=YEUeeLQ7ArQAX96nTes&edm=AABBvjUBAAAA&ccb=7-4&oh=a1bf3f2384fc04a91f1b488bb98d4d99&oe=60F5E561&_nc_sid=83d603,FALSE,2021-07-13T21:21:52.386Z,https://www.instagram.com/p/CRGYL21s7Wt/,
https://www.instagram.com/abhay_joshi1285,@leelakrishna_reddy Miss those days 😂,0,,abhay_joshi1285,2021-07-13T12:53:23.000Z,1.78861E+16,4101215964,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/196243250_165639312186501_6338192887649695488_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=mjX6gIo2EEkAX_h5SZq&tn=9hblQtT8P0mMjutr&edm=AABBvjUBAAAA&ccb=7-4&oh=528c673c01923a4bf2c2d99c01f6369d&oe=60F414C8&_nc_sid=83d603,TRUE,2021-07-13T21:21:52.386Z,https://www.instagram.com/p/CRGYL21s7Wt/,
https://www.instagram.com/the.ranting.gola,Istemal toh nahi karna hai lekin Vishwas hai (Kuch nahi hoga),12,1,the.ranting.gola,2021-07-05T18:12:49.000Z,1.79753E+16,36837711917,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/131432432_391090035461957_5784149334655184083_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=tPLnMVIbwVQAX-PHnEU&edm=AMrZAGUBAAAA&ccb=7-4&oh=736e60107401ebfe995fc84f2af0eb08&oe=60F51FE8&_nc_sid=9fb510,FALSE,2021-07-13T21:21:54.553Z,https://www.instagram.com/p/CQ9FY4cNFJb/,
https://www.instagram.com/thenitinwalke,@the.ranting.gola Aunty-National,5,,thenitinwalke,2021-07-05T18:22:06.000Z,1.79218E+16,1728029005,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/118121784_334159837965617_7574402005758355046_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=EajIeY6w0SsAX_3x38Y&edm=AMrZAGUBAAAA&ccb=7-4&oh=cf00dee03a7d42eac7df0adbbe72bb08&oe=60F57232&_nc_sid=9fb510,TRUE,2021-07-13T21:21:54.553Z,https://www.instagram.com/p/CQ9FY4cNFJb/,
